1,0.71657133
2,0.6103471
3,0.002239017
4,0.002239017
5,0.26054025
6,0.0036592341
7,0.002239017
8,0.002239017
9,0.015878895
10,0.07329089
11,0.032952342
12,0.33634698
13,0.37575954
14,0.03463308
15,0.002239017
16,0.34109312
17,0.02884642
18,0.002239017
19,0.01264252
20,0.0022738902
21,0.008579375
22,0.0059243985
23,0.002239017
24,0.031746652
25,0.002239017
26,0.08158504
27,0.083409674
28,0.015310422
29,0.003300069
30,0.002239017
31,0.002239017
32,0.002239017
33,0.011869054
34,0.002239017
35,0.039020747
36,0.040699236
37,0.0022538248
38,0.002239017
39,0.019152228
40,0.0089238575
41,0.34444037
42,0.16040759
43,0.016003596
44,0.5905281
45,0.6103471
46,0.015618249
47,0.17726904
48,0.010247315
49,0.0033100524
50,0.032778688
51,0.085667886
52,0.0036855652
53,0.013981389
54,0.002693188
55,0.06896571
56,0.4566404
57,0.0035092281
58,0.031746652
59,0.002550546
60,0.002239017
61,0.06793513
62,0.61625546
63,0.0033100524
64,0.2078914
65,0.043632306
66,0.0035230871
67,0.16611423
68,0.002239017
69,0.4901002
70,0.047644537
71,0.0036348917
72,0.22165228
73,0.008579375
74,0.002239017
75,0.0056104143
76,0.5377699
77,0.33605105
78,0.013068116
79,0.014083033
80,0.39068127
81,0.16722554
82,0.05628902
83,0.017899742
84,0.019871444
85,0.005862133
86,0.002239017
87,0.14117967
88,0.010314563
89,0.0029022759
90,0.34602305
91,0.002239017
92,0.32843333
93,0.01336411
94,0.002239017
95,0.3019438
96,0.002239017
97,0.0034146167
98,0.016744766
99,0.003345052
100,0.005354245
101,0.002239017
102,0.010963972
103,0.5949454
104,0.002239017
105,0.017518222
106,0.108342625
107,0.1873426
108,0.39389682
109,0.23531704
110,0.002550546
111,0.0022538248
112,0.002693188
113,0.013573598
114,0.2298442
115,0.1892277
116,0.5443747
117,0.017301409
118,0.038652785
119,0.0023466363
120,0.0022538248
121,0.031421
122,0.0022738902
123,0.28094122
124,0.0022538248
125,0.0022538248
126,0.19865175
127,0.0153958155
128,0.117298275
129,0.0022738902
130,0.0034524961
131,0.0022738902
132,0.16839665
133,0.37238923
134,0.19250186
135,0.07390531
136,0.005749777
137,0.0023466363
138,0.002550546
139,0.00456552
140,0.33723962
141,0.17157936
142,0.07329089
143,0.042182744
144,0.008406628
145,0.08372627
146,0.002239017
147,0.0022738902
148,0.5649042
149,0.118858784
150,0.010216641
151,0.21274787
152,0.38981098
153,0.014260214
154,0.112946875
155,0.002693188
156,0.08217274
157,0.033787567
158,0.15607287
159,0.3232776
160,0.02164199
161,0.002239017
162,0.0113268765
163,0.002239017
164,0.2067905
165,0.002550546
166,0.0022738902
167,0.5310831
168,0.6935457
169,0.015828505
170,0.0031872885
171,0.003906317
172,0.002693188
173,0.002239017
174,0.0022538248
175,0.0023466363
176,0.057255447
177,0.33634698
178,0.17127366
179,0.020476779
180,0.09073677
181,0.012086189
182,0.0023466363
183,0.69730633
184,0.4964898
185,0.011908159
186,0.002550546
187,0.002239017
188,0.23315194
189,0.002693188
190,0.42287737
191,0.46450052
192,0.060358007
193,0.07737835
194,0.0055048764
195,0.007789461
196,0.002239017
197,0.01807374
198,0.0034524961
199,0.010216641
200,0.0022738902
201,0.002239017
202,0.019513888
203,0.002693188
204,0.0034159266
205,0.002693188
206,0.002239017
207,0.002693188
208,0.027967248
209,0.33174494
210,0.045365546
211,0.010216641
212,0.25677428
213,0.048273474
214,0.0034163764
215,0.005749777
216,0.023435563
217,0.014101961
218,0.4045879
219,0.5631054
220,0.0040035206
221,0.002239017
222,0.002239017
223,0.46180242
224,0.014821982
225,0.0055807936
226,0.5904707
227,0.286429
228,0.0031202056
229,0.6033767
230,0.014074818
231,0.031746652
232,0.002239017
233,0.016206872
234,0.002239017
235,0.002239017
236,0.57719743
237,0.0034163764
238,0.0029474276
239,0.003345052
240,0.0075937817
241,0.57122153
242,0.012376974
243,0.013914189
244,0.002550546
245,0.005354245
246,0.7797581
247,0.118858784
248,0.19097759
249,0.09880373
250,0.019676259
251,0.002239017
252,0.6785401
253,0.0022538248
254,0.03450591
255,0.62878114
256,0.0051122014
257,0.13736887
258,0.00847542
259,0.19673188
260,0.12811214
261,0.002239017
262,0.4026141
263,0.17475441
264,0.002239017
265,0.014817246
266,0.0034524961
267,0.035890423
268,0.0128048565
269,0.0022738902
270,0.0036861624
271,0.002239017
272,0.0022538248
273,0.2113575
274,0.024593543
275,0.002239017
276,0.002239017
277,0.4045879
278,0.13158484
279,0.0054327142
280,0.20531158
281,0.002239017
282,0.78010195
283,0.01421353
284,0.05484879
285,0.6099511
286,0.28030986
287,0.0022538248
288,0.0055807936
289,0.022318635
290,0.002239017
291,0.003345052
292,0.0052790646
293,0.002239017
294,0.002239017
295,0.002239017
296,0.009937484
297,0.002239017
298,0.010505188
299,0.06852445
300,0.15978053
301,0.7227503
302,0.013524538
303,0.002239017
304,0.002239017
305,0.43697667
306,0.13799644
307,0.002239017
308,0.32289332
309,0.55922216
310,0.008156693
311,0.033787567
312,0.013223387
313,0.002239017
314,0.0023466363
315,0.0034163764
316,0.191846
317,0.011215588
318,0.002239017
319,0.12372861
320,0.0056104143
321,0.002239017
322,0.0059243985
323,0.09223185
324,0.009872969
325,0.0022738902
326,0.014293578
327,0.002239017
328,0.0029798779
329,0.013393498
330,0.002239017
331,0.0034163764
332,0.007646008
333,0.13539484
334,0.09162056
335,0.18230549
336,0.003906317
337,0.07443188
338,0.35464036
339,0.01224875
340,0.002239017
341,0.0028040411
342,0.0034524961
343,0.0023466363
344,0.112946875
345,0.0051228884
346,0.002239017
347,0.018337542
348,0.06560146
349,0.099404216
350,0.007575642
351,0.0052713007
352,0.0056104143
353,0.0022738902
354,0.0072742007
355,0.011876538
356,0.11191546
357,0.013477807
358,0.003711433
359,0.0022738902
360,0.017259672
361,0.005162517
362,0.0022738902
363,0.38007534
364,0.71327096
365,0.002239017
366,0.5179454
367,0.24638751
368,0.0034163764
369,0.003906317
370,0.008507059
371,0.002550546
372,0.14850402
373,0.016341018
374,0.018072233
375,0.10131166
376,0.5441174
377,0.002239017
378,0.002239017
379,0.022669168
380,0.0057798624
381,0.011983536
382,0.5599442
383,0.0055853045
384,0.002239017
385,0.018401735
386,0.65503556
387,0.026007077
388,0.0059243985
389,0.0031202056
390,0.079696484
391,0.017518222
392,0.002239017
393,0.006432219
394,0.002239017
395,0.07447654
396,0.008258263
397,0.008362755
398,0.07839547
399,0.002239017
400,0.002239017
401,0.003906317
402,0.5293733
403,0.06452278
404,0.003906317
405,0.1534541
406,0.002239017
407,0.43608764
408,0.0070513543
409,0.044521075
410,0.002693188
411,0.5649042
412,0.015325317
413,0.15184079
414,0.002239017
415,0.52408195
416,0.08278686
417,0.30018097
418,0.8095123
419,0.002239017
420,0.0055807936
421,0.009099456
422,0.00919723
423,0.0022538248
424,0.002239017
425,0.005920149
426,0.026538018
427,0.01235193
428,0.3745295
429,0.002239017
430,0.87858313
431,0.016744766
432,0.002239017
433,0.20055938
434,0.6174841
435,0.10232939
436,0.017246244
437,0.002239017
438,0.044476934
439,0.014101961
440,0.015657049
441,0.004761668
442,0.004761668
443,0.0028992307
444,0.0054327142
445,0.0056104143
446,0.0089238575
447,0.002550546
448,0.0089238575
449,0.017523523
450,0.015012793
451,0.002239017
452,0.8748441
453,0.010216641
454,0.002239017
455,0.03058142
456,0.0056104143
457,0.005261364
458,0.003711433
459,0.010563724
460,0.7785079
461,0.006779932
462,0.0063719368
463,0.024499886
464,0.003461393
465,0.002239017
466,0.010285228
467,0.002239017
468,0.01845772
469,0.01615467
470,0.0022738902
471,0.002239017
472,0.0059243985
473,0.03711223
474,0.33931458
475,0.002239017
476,0.027453916
477,0.010646959
478,0.31170344
479,0.47506475
480,0.12635061
481,0.002693188
482,0.14824574
483,0.015310422
484,0.0022538248
485,0.002693188
486,0.0028040411
487,0.037228636
488,0.002239017
489,0.002239017
490,0.002239017
491,0.50297916
492,0.011255207
493,0.002239017
494,0.002239017
495,0.2937414
496,0.65074116
497,0.002550546
498,0.010708256
499,0.0069132405
500,0.0063120467
501,0.33463517
502,0.005749777
503,0.20968817
504,0.41971248
505,0.0022738902
506,0.04389873
507,0.002239017
508,0.33605105
509,0.002942053
510,0.002239017
511,0.49329814
512,0.52408195
513,0.002239017
514,0.002550546
515,0.002239017
516,0.002239017
517,0.0022538248
518,0.002239017
519,0.06183069
520,0.002239017
521,0.002239017
522,0.070262715
523,0.2352236
524,0.0070328023
525,0.0029474276
526,0.7791517
527,0.43880072
528,0.0641697
529,0.014582365
530,0.39026308
531,0.072249584
532,0.0030776572
533,0.024888055
534,0.04270878
535,0.002239017
536,0.056976028
537,0.06850797
538,0.16589677
539,0.002693188
540,0.11505678
541,0.027233185
542,0.031292737
543,0.055707663
544,0.3541192
545,0.018401735
546,0.06349711
547,0.0091287345
548,0.002239017
549,0.0034163764
550,0.002550546
551,0.030418025
552,0.013524538
553,0.24981105
554,0.002239017
555,0.0022738902
556,0.042202264
557,0.012023919
558,0.003345052
559,0.030418025
560,0.48068577
561,0.0052713007
562,0.05343816
563,0.0033680669
564,0.15160446
565,0.0034163764
566,0.002239017
567,0.18688412
568,0.009548687
569,0.002239017
570,0.38791195
571,0.002239017
572,0.39352962
573,0.16480716
574,0.07836569
575,0.39693692
576,0.0022738902
577,0.40699476
578,0.15350024
579,0.01667503
580,0.5310831
581,0.002239017
582,0.018752374
583,0.45486245
584,0.028032525
585,0.0022538248
586,0.002550546
587,0.002239017
588,0.23334736
589,0.3891404
590,0.6956126
591,0.002693188
592,0.10436722
593,0.003906317
594,0.057478063
595,0.3361946
596,0.003906317
597,0.013358178
598,0.0033100524
599,0.0022738902
600,0.012631726
601,0.68877816
602,0.0036592341
603,0.44965774
604,0.4855353
605,0.0057293037
606,0.25028527
607,0.011153156
608,0.0022738902
609,0.03255287
610,0.35913023
611,0.39778724
612,0.006167428
613,0.003379007
614,0.002239017
615,0.6065124
616,0.002239017
617,0.4333898
618,0.2807973
619,0.020265438
620,0.0059243985
621,0.0070972918
622,0.3431971
623,0.002239017
624,0.6989436
625,0.003711433
626,0.0029474276
627,0.010216641
628,0.0031202056
629,0.010044267
630,0.0059243985
631,0.19733383
632,0.002239017
633,0.7276651
634,0.002239017
635,0.007068342
636,0.01235193
637,0.018273832
638,0.7791517
639,0.3473018
640,0.010702115
641,0.02241535
642,0.002239017
643,0.0022538248
644,0.004744977
645,0.16418697
646,0.003711433
647,0.076338306
648,0.06584744
649,0.21947087
650,0.094704844
651,0.0040035206
652,0.1634362
653,0.004761668
654,0.002239017
655,0.13310552
656,0.016207417
657,0.002239017
658,0.013644592
659,0.0022738902
660,0.49681383
661,0.005749777
662,0.21296743
663,0.0023466363
664,0.48613587
665,0.0064705154
666,0.27442858
667,0.005354245
668,0.0301468
669,0.002550546
670,0.0060152966
671,0.002239017
672,0.0057568606
673,0.0052790646
674,0.14218327
675,0.002239017
676,0.002693188
677,0.0022738902
678,0.008595727
679,0.016784128
680,0.80567724
681,0.002239017
682,0.5441174
683,0.002239017
684,0.032952342
685,0.0022738902
686,0.09523881
687,0.0040035206
688,0.015452558
689,0.0023466363
690,0.637436
691,0.69812214
692,0.002239017
693,0.4145695
694,0.35456836
695,0.55995613
696,0.0022538248
697,0.039020747
698,0.0055048764
699,0.011255207
700,0.002239017
701,0.002239017
702,0.009162703
703,0.002239017
704,0.006168314
705,0.0030776572
706,0.004761668
707,0.002239017
708,0.48310933
709,0.40390703
710,0.009270518
711,0.57719743
712,0.21606109
713,0.04214435
714,0.4616846
715,0.0055048764
716,0.016341018
717,0.0034163764
718,0.002239017
719,0.035872128
720,0.14774996
721,0.0040035206
722,0.0110134315
723,0.0056104143
724,0.005749777
725,0.0022738902
726,0.05141582
727,0.010425041
728,0.6853691
729,0.0022538248
730,0.0023466363
731,0.002693188
732,0.58851534
733,0.002239017
734,0.09833984
735,0.0022538248
736,0.6857583
737,0.7652039
738,0.004744977
739,0.003906317
740,0.003906317
741,0.15685911
742,0.0030190211
743,0.0066773356
744,0.003906317
745,0.14996049
746,0.002239017
747,0.002239017
748,0.0052790646
749,0.112591416
750,0.204136
751,0.00851338
752,0.004321232
753,0.003906317
754,0.012553488
755,0.026389346
756,0.0052790646
757,0.0059243985
758,0.01214546
759,0.009309688
760,0.07917729
761,0.34626642
762,0.01754691
763,0.110146195
764,0.0022538248
765,0.15177228
766,0.010705665
767,0.002239017
768,0.016784128
769,0.0089238575
770,0.0301468
771,0.14032914
772,0.002239017
773,0.42078346
774,0.03034917
775,0.0022538248
776,0.0056104143
777,0.0059243985
